tenure,MonthlyCharges,TotalCharges,avg_charges_per_month,charge_increase,Charges_consistency,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr,Churn
0.8735729234982674,0.4932804598712345,0.8817899112596196,78.33181818181818,1.5181818181818159,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.5663126948626918,-1.3535296094855822,-0.25001914830375466,24.06875,0.18124999999999858,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
0.3845801437116149,-1.326956802732247,-0.5941808671497448,22.08953488372093,2.960465116279071,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0.7920741268671586,1.0380229983146123,1.1815195655221216,94.15566037735849,2.094339622641513,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
-1.2046463905950056,-0.38528296341092017,-0.9286958617859669,47.175,6.225000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.5255632965471373,1.3469318768221374,2.150630798094326,101.34295774647887,4.207042253521124,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1.3218163049693654,0.8918725611712669,1.5992952390440196,90.01287878787879,1.837121212121204,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.607062093178246,-1.351868809063499,-0.22991265023555896,24.365753424657534,-0.06575342465753309,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1.158818711707148,0.9533221767883555,1.5640704123737268,94.52741935483871,-0.8274193548387103,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.1808331521338431,0.49992366155956847,0.3152261520330736,79.45,0.5999999999999943,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.14008375381828872,1.0463270004250296,0.49849193770384087,92.86756756756756,3.632432432432438,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
0.01783555887162562,1.308733467114218,0.4868455508446674,100.28235294117647,4.117647058823536,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
-1.2861451872261143,0.651056499969164,-0.9744463852591727,42.3,42.3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
-1.2046463905950056,0.5015844619816519,-0.9160166821298477,54.3875,25.71249999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.09933435550273437,1.1891558367242079,0.49910721851904255,95.48611111111111,5.313888888888883,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-1.2453957889105598,0.3504516235720563,-0.9385403548291925,55.43333333333334,20.11666666666666,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-1.2861451872261143,-1.4847328428301763,-1.0027053541287898,10.15,10.15,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.607062093178246,1.117741418574619,2.121668651150192,97.66369863013698,0.9863013698630283,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
-0.5934054158616899,0.36207722652664087,-0.4081902664402275,72.26578947368421,3.6342105263157976,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.2861451872261143,-1.519609651693929,-1.003166814740191,9.625,9.625,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.5255632965471373,-1.501340847051011,-0.40568519454976376,19.419014084507044,0.3809859154929569,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.8786512040705705,1.5412455262059035,-0.49169266278901835,98.58749999999999,12.812500000000014,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
-1.2046463905950056,-0.6642974343209428,-0.9557682176548379,31.775,13.225000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.1231475939638966,0.5264964683129039,-0.8551258557397163,59.35,21.499999999999993,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.01783555887162562,-0.860271884126792,-0.4363393637357014,38.5,0.6000000000000014,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
-0.022913839443928746,0.6859333088329173,0.15929641400912106,80.73636363636365,4.913636363636357,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.6290765336049412,-1.488054443674343,-0.5601646277950268,20.964285714285715,-0.764285714285716,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.2861451872261143,0.4334916446762297,-0.977325020501723,39.025,39.025,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.5934054158616899,-0.006620467175889416,-0.49887826373798005,61.40526315789474,3.39473684210526,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.26741022933725495,-1.295401594712661,-0.7109963247787375,25.335185185185182,0.6648148148148181,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0.9550717201293761,0.25246439866913156,0.7833889294570181,71.65526315789474,0.9447368421052573,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
0.09933435550273437,0.2657508020457995,0.07445358445578373,68.64583333333333,4.354166666666671,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
-0.5119066192305812,1.3967558894846415,-0.05704071547873318,103.43095238095239,3.619047619047606,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1.0365705167604848,-1.345225607375165,-0.3533204023131404,25.38813559322034,-0.8881355932203405,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0.01783555887162562,-1.345225607375165,-0.6862752205965297,21.773529411764706,2.726470588235294,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
-1.0823981956483424,0.6161796911054113,-0.801750245020976,68.22142857142858,15.328571428571422,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
-1.163896992279451,0.4600644514295651,-0.8829453383127608,58.56,20.289999999999992,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.6290765336049412,1.0131109919833603,1.0222497316442174,94.44591836734695,1.0540816326530518,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1.2403175083382567,-1.4780896411418423,-0.4279232011563364,20.75234375,-0.2523437500000014,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
-0.7971524074394618,0.6958981113654179,-0.47736540952075207,86.83214285714287,-0.8821428571428669,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1.607062093178246,-0.1660573076959023,0.8623426426362828,58.41095890410959,1.5890410958904084,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
-0.5934054158616899,0.8171365421775109,-0.2939458036461844,85.94736842105263,3.6526315789473642,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
-0.022913839443928746,-1.5179488512718458,-0.7509236548223567,17.975757575757576,1.3242424242424242,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
-1.1231475939638966,-0.5430590035088497,-0.9082597489953417,39.199999999999996,9.450000000000003,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.38965842428391806,0.34214762146163896,-0.26322571151576074,70.95416666666667,4.345833333333331,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
-0.715653610808353,0.3653988273708076,-0.5146338474701072,70.678125,5.321875000000006,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0.9958211184449305,1.1509574270162883,1.404251220625107,94.77672413793104,4.873275862068965,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
-0.14516203439059186,0.19101478305204342,-0.14372938747767536,65.82666666666667,4.923333333333332,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.5119066192305812,-0.019906870552556882,-0.396961391562798,66.6,-2.1999999999999886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-1.2046463905950056,0.367059627792891,-0.9097540024036883,57.95,18.099999999999994,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.3845801437116149,1.129367021529203,0.8056489103784196,96.16279069767442,2.8372093023255758,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
0.14008375381828872,0.9500005759441883,0.4677059226289315,90.97432432432433,2.625675675675666,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0.6290765336049412,0.4567428505853984,0.6067593868644968,75.15204081632653,3.597959183673467,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0
1.5255632965471373,1.5113511186084008,2.3952928193962824,109.1838028169014,1.3161971830985948,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
-1.2046463905950056,-1.0213695250688886,-0.9503845105218238,34.8375,-0.5874999999999986,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5119066192305812,0.6726469054562493,-0.24933794454406716,82.5952380952381,2.654761904761898,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
-1.2861451872261143,0.6643429033458319,-0.9742705907405437,42.5,42.5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
-1.041648797332788,0.47501165522831645,-0.7817096698972662,65.39375,13.90625,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1.607062093178246,1.5047079169200668,2.4897164502149023,109.13561643835617,1.164383561643831,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
-0.1044126360750375,-0.501538992956763,-0.37790966060637643,46.51451612903226,3.3854838709677395,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.8735729234982674,1.6807527616609144,1.8147314216238997,116.92818181818183,-1.3281818181818323,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
0.6290765336049412,-1.5096448491614283,-0.6234067058718217,18.027551020408165,1.522448979591836,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.4711572209150268,1.0745606076004484,-0.08013572036362251,96.3409090909091,1.0090909090909008,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1.5255632965471373,0.651056499969164,1.4961697795532627,80.36901408450704,4.230985915492951,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.22158255044939748,1.2489446519192127,0.7503615342695884,102.8,-0.20000000000000284,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-1.0008993990172337,-0.02987167308505807,-0.7901038581618025,56.00555555555556,8.094444444444434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.163896992279451,-0.48493098873592827,-0.9208290570773175,41.32,9.079999999999998,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.2403175083382567,0.6145188906833279,1.3769810959227782,84.921875,-1.421875,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.5883271352893868,-0.1660573076959023,0.2051568090564701,57.68020833333333,2.319791666666667,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0
1.607062093178246,-1.4714464394535083,-0.35586942283326145,20.43972602739726,0.26027397260273943,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0.26233194876495186,0.5613732771766571,0.4034090774403625,80.49375,1.40625,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.26233194876495186,1.154279027860455,0.7621397670177338,100.9,-1.1500000000000057,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1.4440644999160286,-0.28563493808591206,0.723662741752804,57.223913043478255,-0.8239130434782567,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
-1.2861451872261143,0.1926755834741268,-0.9805112961518743,35.4,35.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.01783555887162562,0.9483397755221049,0.33122345322831565,89.86764705882354,3.682352941176461,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
-1.2453957889105598,0.1777283796753755,-0.9587786987863601,40.083333333333336,30.26666666666666,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.4660789403427237,1.3004294650038004,0.9641496432373217,99.90333333333332,4.246666666666684,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-0.9194006023861249,0.7922245358462588,-0.6031463875998255,84.49545454545455,4.354545454545445,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1.1995681100227022,1.167565431237123,1.807084360063537,101.80396825396825,-1.6539682539682445,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
-0.8379018057550162,1.1526182274383718,-0.4673451219588972,95.26538461538462,4.434615384615384,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.7105753302360499,-1.516288050849762,-0.5576375815897345,20.254901960784313,-0.9049019607843114,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1.607062093178246,-1.3435648069530814,-0.2422182665395913,23.982191780821918,0.5678082191780831,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
-0.9194006023861249,1.232336647698378,-0.5418819978576074,97.16818181818181,4.931818181818187,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
0.6290765336049412,-1.4963584457847605,-0.5701629410420531,20.5,-0.5500000000000007,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.715653610808353,0.34380842188372235,-0.5217974741042404,69.659375,5.690624999999997,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0365705167604848,0.5198532666245703,1.1011375218789963,81.48050847457628,-0.830508474576277,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.2861451872261143,-1.320313601043913,-1.0005298969607554,12.625,12.625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8379018057550162,-1.5046624478951778,-0.9147861204994445,16.95,2.75,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.8379018057550162,0.5264964683129039,-0.6308340242838982,66.65,14.199999999999989,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3218163049693654,0.30561001217580286,1.1003903951748224,72.81287878787879,1.3871212121212153,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
-1.041648797332788,-1.326956802732247,-0.9444074968884367,19.11875,5.931250000000002,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
-1.2453957889105598,-1.3468864077972482,-0.9907513268620155,15.833333333333334,8.616666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.5119066192305812,0.45840365100748176,-0.290298067384632,78.15714285714286,0.6428571428571388,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1.3218163049693654,0.9201061683466861,1.611403086514594,90.43030303030302,2.26969696969698,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0
0.506828338658278,0.3371652201953888,0.5179392063271777,75.65978260869565,-0.5097826086956445,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
-0.8379018057550162,-0.28895653893007905,-0.7353438656088586,48.357692307692304,7.942307692307693,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.0823981956483424,0.6427524978587467,-0.8029148837068933,67.84285714285714,16.507142857142853,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.5883271352893868,0.6809509075666667,0.7649085306861412,84.21458333333334,1.2854166666666629,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
-1.0008993990172337,-1.5113056495835118,-0.9403642229599688,18.016666666666666,1.4833333333333343,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0.9958211184449305,-0.501538992956763,0.21119974563434313,47.97241379310345,1.9275862068965495,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-1.2453957889105598,-1.4830720424080928,-0.9970359809030036,11.066666666666668,9.283333333333333,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.7564030091239073,-1.3352608048426642,-0.8702441843418132,21.446666666666665,3.3533333333333353,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
-1.2861451872261143,0.4966020607154017,-0.9764899965382353,39.975,39.975,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.1808331521338431,1.136010223217537,0.6384683231622087,98.80526315789473,0.3947368421052744,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
-0.7564030091239073,0.8287621451320953,-0.4937362740680808,78.56,11.39,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
1.0773199150760393,-0.1212156962996486,0.59052036820614,60.75833333333333,0.5916666666666686,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1.607062093178246,-1.5046624478951778,-0.40522373393836253,18.9013698630137,0.7986301369863007,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
-1.0008993990172337,-1.5212704521160125,-0.9426935003318035,17.427777777777777,1.7722222222222221,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.2861451872261143,0.6909157100991673,-0.9739190017032855,42.9,42.9,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-1.1231475939638966,-1.4863936432522598,-0.9633713305855435,18.3,1.9499999999999993,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0365705167604848,-1.3186528006218294,-0.36367030459742483,24.988983050847455,0.3110169491525454,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
-0.9194006023861249,1.1127590173083683,-0.5465405526012768,96.20454545454545,2.2954545454545467,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
0.14008375381828872,-1.4863936432522598,-0.6960977393249269,19.404054054054054,0.845945945945946,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.041648797332788,-1.1691807626343174,-0.9147421718697873,27.55625,2.243750000000002,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8786512040705705,-0.9615807098738838,-0.8346897429490912,33.550000000000004,2.499999999999993,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
-1.2046463905950056,-1.1891103676993187,-0.9683375257368138,24.625,4.574999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.163896992279451,-1.5030016474730943,-0.9772151489275799,15.66,4.09,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.715653610808353,-0.6211166233467728,-0.7305974136058747,39.965625,6.334374999999994,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-1.2453957889105598,0.17938918009745933,-0.9469565174085576,49.050000000000004,21.35,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.1859114327061462,1.1742086329254566,0.21849521815744796,96.51724137931035,3.8327586206896456,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
0.01783555887162562,0.8520133510412641,0.30226130628418235,87.92941176470588,2.72058823529413,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1.607062093178246,1.2987686645817167,2.2615351650344167,102.02328767123288,2.0767123287671154,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
-0.8379018057550162,-0.35871015665758454,-0.7081616381658443,53.11538461538461,1.0846153846153896,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2266608310217006,0.3388260206174722,-0.1637040396568993,68.90535714285714,6.294642857142861,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.022913839443928746,0.6643429033458319,0.14951784391038106,80.06212121212121,4.9378787878787875,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
-1.2861451872261143,0.16942437756495815,-0.9808189365594752,35.05,35.05,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4440644999160286,-1.494697645362677,-0.3981040559338867,20.231884057971016,-0.23188405797101552,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
